chr 	start	end	enhancerID	Gene	Type	q-value	rho
chr22	24177600	24178600	enh-1038930	ZNF70	protein_coding	0.03029675	0.618045113
chr22	24177600	24178600	enh-1038930	MMP11	protein_coding	0.030765927	0.616541353
chr22	24230100	24232950	enh-1038934	ZNF70	protein_coding	0.04104761	0.583458647
chr22	24762300	24767600	enh-1038956	ADORA2A	protein_coding	0.022039155	0.652631579
chr22	24784400	24812500	enh-1038957	ADORA2A	protein_coding	0.005079262	0.77593985
chr22	24772350	24783750	enh-1038958	ADORA2A	protein_coding	0.02987969	0.619548872
chr22	26855400	26861450	enh-1038990	HPS4	protein_coding	0.018481523	0.670676692
chr22	27114850	27115950	enh-1039011	MN1	protein_coding	0.048814002	0.563909774
chr22	29087650	29090600	enh-1039098	CHEK2	protein_coding	0.007505547	0.74887218
chr22	29757700	29768200	enh-1039119	OSM	protein_coding	0.034541136	0.603007519
chr22	29757700	29768200	enh-1039119	RNF215	protein_coding	0.018740059	0.669172932
chr22	29809950	29812600	enh-1039125	RNF215	protein_coding	0.008027645	0.744360902
chr22	29809950	29812600	enh-1039125	SEC14L2	protein_coding	0.01980877	0.663157895
chr22	30577150	30594700	enh-1039171	ASCC2	protein_coding	0.045681544	0.571428571
chr22	30577150	30594700	enh-1039171	RNF215	protein_coding	0.004951587	0.777443609
chr22	30597500	30610300	enh-1039175	LIF	protein_coding	0.003718396	0.789473684
chr22	30597500	30610300	enh-1039175	RNF215	protein_coding	0.026791493	0.631578947
chr22	30944350	30947450	enh-1039192	SEC14L3	protein_coding	0.012927982	0.69333957
chr22	30944350	30947450	enh-1039192	SEC14L4	protein_coding	0.012078417	0.712781955
chr22	30944350	30947450	enh-1039192	GAL3ST1	protein_coding	0.018986402	0.667669173
chr22	30944350	30947450	enh-1039192	SEC14L6	protein_coding	0.007322229	0.75037594
chr22	30944350	30947450	enh-1039192	SLC35E4	protein_coding	0.028271851	0.62556391
chr22	30944350	30947450	enh-1039192	MORC2	protein_coding	0.017899231	0.673684211
chr22	30947800	30951000	enh-1039193	SEC14L3	protein_coding	0.017780499	0.661939859
chr22	31224700	31228100	enh-1039198	SEC14L3	protein_coding	0.027043337	0.620356457
chr22	31224700	31228100	enh-1039198	GAL3ST1	protein_coding	0.049409474	0.562406015
chr22	31224700	31228100	enh-1039198	MORC2	protein_coding	0.03199025	0.612030075
chr22	32368200	32372200	enh-1039243	YWHAH	protein_coding	0.027576535	0.628571429
chr22	32531450	32535500	enh-1039246	YWHAH	protein_coding	0.012486915	0.709774436
chr22	32531450	32535500	enh-1039246	PRR14L	protein_coding	0.048814002	0.563909774
chr22	35723400	35727850	enh-1039303	APOL5	protein_coding	0.038310204	0.583350073
chr22	35723400	35727850	enh-1039303	MCM5	protein_coding	0.044388317	0.57443609
chr22	35723400	35727850	enh-1039303	RASD2	protein_coding	0.006787696	0.757894737
chr22	35723400	35727850	enh-1039303	APOL2	protein_coding	0.034919515	0.601503759
chr22	35723400	35727850	enh-1039303	APOL1	protein_coding	0.02526631	0.637593985
chr22	35723400	35727850	enh-1039303	HMOX1	protein_coding	0.008492874	0.741353383
chr22	35723400	35727850	enh-1039303	APOL6	protein_coding	0.034541136	0.603007519
chr22	35802750	35808250	enh-1039304	APOL5	protein_coding	0.026791493	0.621229948
chr22	35802750	35808250	enh-1039304	MCM5	protein_coding	0.014773553	0.693233083
chr22	35802750	35808250	enh-1039304	RASD2	protein_coding	0.011448362	0.718796992
chr22	35802750	35808250	enh-1039304	APOL2	protein_coding	0.027189622	0.630075188
chr22	35802750	35808250	enh-1039304	APOL1	protein_coding	0.01926654	0.666165414
chr22	35802750	35808250	enh-1039304	HMOX1	protein_coding	0.029388986	0.621052632
chr22	35825100	35829600	enh-1039306	APOL5	protein_coding	0.00245844	0.801538153
chr22	35825100	35829600	enh-1039306	HMGXB4	protein_coding	0.043305504	0.577443609
chr22	35825100	35829600	enh-1039306	MCM5	protein_coding	0.008492874	0.741353383
chr22	35825100	35829600	enh-1039306	RASD2	protein_coding	0.022039155	0.652631579
chr22	35825100	35829600	enh-1039306	HMOX1	protein_coding	0.02008924	0.661654135
chr22	35958250	35967200	enh-1039315	APOL5	protein_coding	0.002888668	0.793962178
chr22	35958250	35967200	enh-1039315	MCM5	protein_coding	0.012709869	0.708270677
chr22	35958250	35967200	enh-1039315	RASD2	protein_coding	0.02330238	0.646616541
chr22	35958250	35967200	enh-1039315	APOL4	protein_coding	0.049409474	0.562406015
chr22	35958250	35967200	enh-1039315	HMOX1	protein_coding	0.034170251	0.604511278
chr22	35976300	35980200	enh-1039317	APOL5	protein_coding	0.000863243	0.836387638
chr22	35976300	35980200	enh-1039317	MCM5	protein_coding	0.003718396	0.789473684
chr22	35976300	35980200	enh-1039317	RASD2	protein_coding	0.018986402	0.667669173
chr22	35976300	35980200	enh-1039317	HMOX1	protein_coding	0.03029675	0.618045113
chr22	36021700	36028900	enh-1039326	APOL5	protein_coding	0.018342563	0.659109823
chr22	36021700	36028900	enh-1039326	HMGXB4	protein_coding	0.022958796	0.648120301
chr22	36021700	36028900	enh-1039326	MCM5	protein_coding	0.008027645	0.744360902
chr22	36021700	36028900	enh-1039326	RASD2	protein_coding	0.046904051	0.568421053
chr22	36021700	36028900	enh-1039326	APOL2	protein_coding	0.027576535	0.628571429
chr22	36021700	36028900	enh-1039326	APOL1	protein_coding	0.04824587	0.565413534
chr22	36021700	36028900	enh-1039326	MYH9	protein_coding	0.021675718	0.654135338
chr22	37054450	37057650	enh-1039370	CSF2RB	protein_coding	0.047570637	0.566917293
chr22	37054450	37057650	enh-1039370	IL2RB	protein_coding	0.008693539	0.739849624
chr22	37054450	37057650	enh-1039370	C1QTNF6	protein_coding	0.011448362	0.718796992
chr22	37438250	37443300	enh-1039381	EIF3D	protein_coding	0.024254752	0.642105263
chr22	37438250	37443300	enh-1039381	IL2RB	protein_coding	0.02896804	0.622556391
chr22	37438250	37443300	enh-1039381	C1QTNF6	protein_coding	0.016370248	0.682706767
chr22	37436100	37438200	enh-1039382	C1QTNF6	protein_coding	0.034919515	0.601503759
chr22	37517000	37520050	enh-1039385	IL2RB	protein_coding	0.015269289	0.690225564
chr22	37517000	37520050	enh-1039385	C1QTNF6	protein_coding	0.039468134	0.587969925
chr22	37556950	37567150	enh-1039386	KCTD17	protein_coding	0.048814002	0.563909774
chr22	37556950	37567150	enh-1039386	IL2RB	protein_coding	0.008693539	0.739849624
chr22	37556950	37567150	enh-1039386	C1QTNF6	protein_coding	0.016552328	0.681203008
chr22	37850000	37853950	enh-1039406	LGALS1	protein_coding	0.042725569	0.578947368
chr22	37850000	37853950	enh-1039406	MFNG	protein_coding	0.022263809	0.65112782
chr22	38328450	38332050	enh-1039431	JOSD1	protein_coding	0.043838331	0.57593985
chr22	38389850	38393300	enh-1039434	CSNK1E	protein_coding	0.033599154	0.606015038
chr22	38389850	38393300	enh-1039434	KCNJ4	protein_coding	0.012269452	0.711278195
chr22	38389850	38393300	enh-1039434	JOSD1	protein_coding	0.024254752	0.642105263
chr22	38389850	38393300	enh-1039434	TMEM184B	protein_coding	0.015701038	0.687218045
chr22	38694750	38698200	enh-1039458	JOSD1	protein_coding	0.006346942	0.762406015
chr22	38817900	38821950	enh-1039464	KCNJ4	protein_coding	0.032370458	0.610526316
chr22	38817900	38821950	enh-1039464	NOL12	protein_coding	0.038553014	0.590977444
chr22	39510150	39515450	enh-1039485	APOBEC3C	protein_coding	0.027943225	0.627067669
chr22	39510150	39515450	enh-1039485	APOBEC3F	protein_coding	0.004402291	0.783458647
chr22	39510150	39515450	enh-1039485	APOBEC3H	protein_coding	0.009343032	0.733834586
chr22	39510150	39515450	enh-1039485	APOBEC3B	protein_coding	0.047570637	0.566917293
chr22	39510150	39515450	enh-1039485	APOBEC3D	protein_coding	0.016552328	0.681203008
chr22	39510150	39515450	enh-1039485	APOBEC3G	protein_coding	0.006875705	0.756390977
chr22	39658900	39668150	enh-1039497	APOBEC3C	protein_coding	0.02112261	0.657142857
chr22	39658900	39668150	enh-1039497	APOBEC3F	protein_coding	0.015701038	0.687218045
chr22	39658900	39668150	enh-1039497	APOBEC3H	protein_coding	0.032784851	0.609022556
chr22	39658900	39668150	enh-1039497	SUN2	protein_coding	0.009343032	0.733834586
chr22	39658900	39668150	enh-1039497	APOBEC3D	protein_coding	0.016156947	0.684210526
chr22	39658900	39668150	enh-1039497	APOBEC3G	protein_coding	0.017899231	0.673684211
chr22	40866950	40897200	enh-1039538	SGSM3	protein_coding	0.035977482	0.598496241
chr22	40866950	40897200	enh-1039538	L3MBTL2	protein_coding	0.02112261	0.657142857
chr22	41059950	41066850	enh-1039555	MCHR1	protein_coding	0.016156947	0.684210526
chr22	41059950	41066850	enh-1039555	MKL1	protein_coding	0.036966008	0.595488722
chr22	41073550	41081150	enh-1039558	MCHR1	protein_coding	0.032784851	0.609022556
chr22	41415600	41418250	enh-1039571	MKL1	protein_coding	0.03029675	0.618045113
chr22	42426500	42428700	enh-1039626	NFAM1	protein_coding	0.007244898	0.751879699
chr22	42706250	42717950	enh-1039635	CENPM	protein_coding	0.022039155	0.652631579
chr22	42768900	42774100	enh-1039637	NFAM1	protein_coding	0.023981845	0.643609023
chr22	43052700	43055800	enh-1039648	CYB5R3	protein_coding	0.033152498	0.607518797
chr22	43056000	43060200	enh-1039649	CYB5R3	protein_coding	0.025970771	0.634586466
chr22	43060300	43089150	enh-1039650	CYB5R3	protein_coding	0.027189622	0.630075188
chr22	43146900	43152450	enh-1039653	CYB5R3	protein_coding	0.031115882	0.615037594
chr22	44761850	44763150	enh-1039705	PARVG	protein_coding	0.014632872	0.694736842
chr22	44761850	44763150	enh-1039705	PARVB	protein_coding	0.034541136	0.603007519
chr22	46675500	46678600	enh-1039798	GTSE1	protein_coding	0.02040315	0.660150376
chr22	46956250	46961800	enh-1039827	GTSE1	protein_coding	0.010814947	0.723308271
chr22	46956250	46961800	enh-1039827	GRAMD4	protein_coding	0.011448362	0.718796992
chr22	46956250	46961800	enh-1039827	TBC1D22A	protein_coding	0.034170251	0.604511278
chr22	47257150	47263500	enh-1039837	TBC1D22A	protein_coding	0.024919543	0.639097744
chr22	47324300	47334450	enh-1039838	TBC1D22A	protein_coding	0.048814002	0.563909774
chr3	10209850	10217200	enh-1040049	IRAK2	protein_coding	0.002808216	0.8
chr3	10224050	10242400	enh-1040051	IRAK2	protein_coding	0.009343032	0.733834586
chr3	10224050	10242400	enh-1040051	ATP2B2	protein_coding	0.039956355	0.586466165
chr3	10260950	10267850	enh-1040054	IRAK2	protein_coding	0.017593897	0.67518797
chr3	10260950	10267850	enh-1040054	ATP2B2	protein_coding	0.035494353	0.6
chr3	10477600	10478900	enh-1040065	SLC6A1	protein_coding	0.007105047	0.753383459
chr3	10636700	10646400	enh-1040069	SLC6A1	protein_coding	0.033599154	0.606015038
chr3	10636700	10646400	enh-1040069	ATP2B2	protein_coding	0.013258548	0.703759398
chr3	11137550	11139450	enh-1040075	HRH1	protein_coding	0.033599154	0.606015038
chr3	11248350	11250950	enh-1040085	HRH1	protein_coding	0.043838331	0.57593985
chr3	11345250	11351450	enh-1040094	HRH1	protein_coding	0.024254752	0.642105263
chr3	12444900	12453700	enh-1040132	PPARG	protein_coding	0.017899231	0.673684211
chr3	16180950	16184800	enh-1040256	GALNT15	protein_coding	0.035977482	0.598496241
chr3	16180950	16184800	enh-1040256	RFTN1	protein_coding	0.018182739	0.672180451
chr3	20091950	20103600	enh-1040308	SGOL1	protein_coding	0.04824587	0.565413534
chr3	27471150	27475250	enh-1040465	EOMES	protein_coding	0.026328521	0.633082707
chr3	27580600	27587500	enh-1040470	EOMES	protein_coding	0.03029675	0.618045113
chr3	27593350	27597400	enh-1040472	EOMES	protein_coding	0.018481523	0.670676692
chr3	29351050	29382700	enh-1040494	RBMS3	protein_coding	0.048814002	0.563909774
chr3	46145150	46147950	enh-1040891	CCRL2	protein_coding	0.014773553	0.693233083
chr3	46145150	46147950	enh-1040891	CCR5	protein_coding	0.010107797	0.727819549
chr3	46421000	46428850	enh-1040898	XCR1	protein_coding	0.02526631	0.637593985
chr3	46421000	46428850	enh-1040898	CCRL2	protein_coding	0.021675718	0.654135338
chr3	46421000	46428850	enh-1040898	CCR5	protein_coding	0.003585716	0.790977444
chr3	46421000	46428850	enh-1040898	CCR2	protein_coding	0.01162641	0.717293233
chr3	46434300	46436250	enh-1040899	CCRL2	protein_coding	0.025610751	0.636090226
chr3	46434300	46436250	enh-1040899	CCR5	protein_coding	0.013463388	0.702255639
chr3	46434300	46436250	enh-1040899	CCR2	protein_coding	0.031518	0.613533835
chr3	46577100	46584900	enh-1040907	CCR5	protein_coding	0.043838331	0.57593985
chr3	48691950	48694850	enh-1040977	PFKFB4	protein_coding	0.027189622	0.630075188
chr3	52344450	52346000	enh-1041070	TWF2	protein_coding	0.034541136	0.603007519
chr3	59037950	59039050	enh-1041251	C3orf67	protein_coding	0.012269452	0.711278195
chr3	72673850	72675550	enh-1041604	GXYLT2	protein_coding	0.043305504	0.577443609
chr3	98271100	98273900	enh-1041764	CPOX	protein_coding	0.026791493	0.631578947
chr3	99362350	99390000	enh-1041798	COL8A1	protein_coding	0.015701038	0.687218045
chr3	100235950	100239350	enh-1041873	TMEM45A	protein_coding	0.021391354	0.655639098
chr3	100235950	100239350	enh-1041873	ABI3BP	protein_coding	0.02896804	0.622556391
chr3	101706750	101708150	enh-1041931	NXPE3	protein_coding	0.044388317	0.57443609
chr3	105594550	105598100	enh-1042005	CBLB	protein_coding	0.049409474	0.562406015
chr3	105836900	105840100	enh-1042012	CBLB	protein_coding	0.043305504	0.577443609
chr3	111408050	111410100	enh-1042134	CD96	protein_coding	0.027189622	0.630075188
chr3	112163850	112168750	enh-1042173	CD200	protein_coding	0.039956355	0.586466165
chr3	112226650	112231100	enh-1042175	CD200	protein_coding	0.032370458	0.610526316
chr3	119027650	119033150	enh-1042297	POGLUT1	protein_coding	0.031115882	0.615037594
chr3	119224350	119228300	enh-1042300	ADPRH	protein_coding	0.024919543	0.639097744
chr3	119224350	119228300	enh-1042300	PLA1A	protein_coding	0.045106078	0.572932331
chr3	119224350	119228300	enh-1042300	CD80	protein_coding	0.027189622	0.630075188
chr3	122123850	122128850	enh-1042368	PARP15	protein_coding	0.005833616	0.768421053
chr3	122123850	122128850	enh-1042368	SEMA5B	protein_coding	0.016370248	0.682706767
chr3	129202900	129211050	enh-1042628	PLXND1	protein_coding	0.004513685	0.781954887
chr3	129202900	129211050	enh-1042628	TMCC1	protein_coding	0.034541136	0.603007519
chr3	133206850	133209200	enh-1042696	TF	protein_coding	0.015892589	0.685714286
chr3	135858350	135859100	enh-1042767	IL20RB	protein_coding	0.02896804	0.622556391
chr3	136609750	136622700	enh-1042804	SLC35G2	protein_coding	0.026328521	0.633082707
chr3	136609750	136622700	enh-1042804	NCK1	protein_coding	0.040525729	0.584962406
chr3	136712150	136717300	enh-1042805	SLC35G2	protein_coding	0.01173486	0.715789474
chr3	136712150	136717300	enh-1042805	NCK1	protein_coding	0.009868076	0.729323308
chr3	136712150	136717300	enh-1042805	IL20RB	protein_coding	0.011882525	0.714285714
chr3	138414900	138418400	enh-1042821	FAIM	protein_coding	0.020787056	0.658646617
chr3	138414900	138418400	enh-1042821	DBR1	protein_coding	0.048814002	0.563909774
chr3	138404600	138414800	enh-1042824	DBR1	protein_coding	0.035977482	0.598496241
chr3	138440300	138450000	enh-1042826	A4GNT	protein_coding	0.022958796	0.648120301
chr3	138440300	138450000	enh-1042826	FOXL2	protein_coding	0.048452129	0.557732672
chr3	138440300	138450000	enh-1042826	DZIP1L	protein_coding	0.037517168	0.593984962
chr3	138440300	138450000	enh-1042826	DBR1	protein_coding	0.016778262	0.679699248
chr3	138498150	138507650	enh-1042838	FOXL2	protein_coding	0.049785049	0.554659765
chr3	138579250	138585050	enh-1042844	FOXL2	protein_coding	0.044388317	0.566951394
chr3	138579250	138585050	enh-1042844	DZIP1L	protein_coding	0.049409474	0.562406015
chr3	138579250	138585050	enh-1042844	DBR1	protein_coding	0.022039155	0.652631579
chr3	138579250	138585050	enh-1042844	NME9	protein_coding	0.048814002	0.563909774
chr3	138632850	138636950	enh-1042847	DZIP1L	protein_coding	0.02008924	0.661654135
chr3	138632850	138636950	enh-1042847	DBR1	protein_coding	0.015701038	0.687218045
chr3	138639150	138643300	enh-1042848	DZIP1L	protein_coding	0.047570637	0.566917293
chr3	138639150	138643300	enh-1042848	DBR1	protein_coding	0.032784851	0.609022556
chr3	138654050	138655950	enh-1042849	FAIM	protein_coding	0.003232812	0.795488722
chr3	141021100	141025150	enh-1042918	ACPL2	protein_coding	0.025610751	0.636090226
chr3	141021100	141025150	enh-1042918	RASA2	protein_coding	0.017593897	0.67518797
chr3	142622350	142624950	enh-1042966	PAQR9	protein_coding	0.018748009	0.656627251
chr3	142622350	142624950	enh-1042966	U2SURP	protein_coding	0.026791493	0.631578947
chr3	142694600	142697650	enh-1042967	U2SURP	protein_coding	0.035494353	0.6
chr3	142924050	142927700	enh-1042978	CHST2	protein_coding	0.045106078	0.572932331
chr3	142924050	142927700	enh-1042978	SLC9A9	protein_coding	0.01173486	0.715789474
chr3	142954600	142957350	enh-1042980	CHST2	protein_coding	0.003519961	0.792481203
chr3	142954600	142957350	enh-1042980	SLC9A9	protein_coding	0.012927982	0.706766917
chr3	143020050	143031300	enh-1042982	CHST2	protein_coding	0.042207258	0.580451128
chr3	143020050	143031300	enh-1042982	SLC9A9	protein_coding	0.018182739	0.672180451
chr3	143148200	143153100	enh-1042984	CHST2	protein_coding	0.017593897	0.67518797
chr3	143148200	143153100	enh-1042984	SLC9A9	protein_coding	0.00245844	0.804511278
chr3	143254150	143259500	enh-1042994	CHST2	protein_coding	0.02896804	0.622556391
chr3	143254150	143259500	enh-1042994	SLC9A9	protein_coding	0.049409474	0.562406015
chr3	143303500	143308900	enh-1042998	CHST2	protein_coding	0.022958796	0.648120301
chr3	143303500	143308900	enh-1042998	SLC9A9	protein_coding	0.031115882	0.615037594
chr3	143317350	143325950	enh-1043000	CHST2	protein_coding	0.028580744	0.62406015
chr3	143317350	143325950	enh-1043000	SLC9A9	protein_coding	0.022263809	0.65112782
chr3	143367300	143374750	enh-1043004	CHST2	protein_coding	0.048814002	0.563909774
chr3	143367300	143374750	enh-1043004	SLC9A9	protein_coding	0.04104761	0.583458647
chr3	143538100	143553850	enh-1043008	SLC9A9	protein_coding	0.027943225	0.627067669
chr3	145838350	145855200	enh-1043022	AC107021.1	protein_coding	0.028580744	0.62406015
chr3	145838350	145855200	enh-1043022	PLOD2	protein_coding	0.004513685	0.781954887
chr3	148837750	148839750	enh-1043062	COMMD2	protein_coding	0.041577173	0.581954887
chr3	148889800	148910600	enh-1043067	COMMD2	protein_coding	0.021675718	0.654135338
chr3	148889800	148910600	enh-1043067	HPS3	protein_coding	0.041577173	0.581954887
chr3	148889800	148910600	enh-1043067	TM4SF18	protein_coding	0.012269452	0.711278195
chr3	148889800	148910600	enh-1043067	WWTR1	protein_coding	0.021391354	0.655639098
chr3	148889800	148910600	enh-1043067	CP	protein_coding	0.014632872	0.694736842
