enhancerID	genes
chr3_143028750_143028769_enh-1042982_1	"CHST2 (+190587), SLC9A9 (+538613)"
chr3_143028781_143028800_enh-1042982_3	"CHST2 (+190618), SLC9A9 (+538582)"
chr3_143028794_143028813_enh-1042982_5	"CHST2 (+190631), SLC9A9 (+538569)"
chr3_143028857_143028876_enh-1042982_2	"CHST2 (+190694), SLC9A9 (+538506)"
chr3_143028886_143028905_enh-1042982_4	"CHST2 (+190723), SLC9A9 (+538477)"
chr3_143029936_143029955_enh-1042982_3	"CHST2 (+191773), SLC9A9 (+537427)"
chr3_143029937_143029956_enh-1042982_5	"CHST2 (+191774), SLC9A9 (+537426)"
chr3_143029977_143029996_enh-1042982_4	"CHST2 (+191814), SLC9A9 (+537386)"
chr3_143029991_143030010_enh-1042982_2	"CHST2 (+191828), SLC9A9 (+537372)"
chr3_143030017_143030036_enh-1042982_1	"CHST2 (+191854), SLC9A9 (+537346)"
chr3_148961139_148961158_enh-1043070_1	"CP (-21307), TM4SF18 (+90399)"
chr3_148961159_148961178_enh-1043070_5	"CP (-21327), TM4SF18 (+90379)"
chr3_148961176_148961195_enh-1043070_3	"CP (-21344), TM4SF18 (+90362)"
chr3_148961194_148961213_enh-1043070_2	"CP (-21362), TM4SF18 (+90344)"
chr3_148961267_148961286_enh-1043070_4	"CP (-21435), TM4SF18 (+90271)"
chr3_148961269_148961288_enh-1043070_6	"CP (-21437), TM4SF18 (+90269)"
chr3_148961319_148961338_enh-1043070_2	"CP (-21487), TM4SF18 (+90219)"
chr3_148961382_148961401_enh-1043070_1	"CP (-21550), TM4SF18 (+90156)"
chr3_148961382_148961401_enh-1043070_4	"CP (-21550), TM4SF18 (+90156)"
chr3_148962456_148962475_enh-1043070_6	"CP (-22624), TM4SF18 (+89082)"
chr3_148962462_148962481_enh-1043070_4	"CP (-22630), TM4SF18 (+89076)"
chr3_148962467_148962486_enh-1043070_1	"CP (-22635), TM4SF18 (+89071)"
chr3_148962553_148962572_enh-1043070_5	"CP (-22721), TM4SF18 (+88985)"
chr3_148962559_148962578_enh-1043070_3	"CP (-22727), TM4SF18 (+88979)"
chr3_148962572_148962591_enh-1043070_2	"CP (-22740), TM4SF18 (+88966)"
chr3_148962609_148962628_enh-1043070_6	"CP (-22777), TM4SF18 (+88929)"
chr3_148962623_148962642_enh-1043070_3	"CP (-22791), TM4SF18 (+88915)"
chr3_148962625_148962644_enh-1043070_8	"CP (-22793), TM4SF18 (+88913)"
chr3_148962632_148962651_enh-1043070_4	"CP (-22800), TM4SF18 (+88906)"
chr3_148962698_148962717_enh-1043070_7	"CP (-22866), TM4SF18 (+88840)"
chr3_148963147_148963166_enh-1043070_1	"CP (-23315), TM4SF18 (+88391)"
chr3_148963239_148963258_enh-1043070_2	"CP (-23407), TM4SF18 (+88299)"
chr3_148963281_148963300_enh-1043070_4	"CP (-23449), TM4SF18 (+88257)"
chr3_148963294_148963313_enh-1043070_3	"CP (-23462), TM4SF18 (+88244)"
chr3_148963386_148963405_enh-1043070_5	"CP (-23554), TM4SF18 (+88152)"
chr3_148963389_148963408_enh-1043070_1	"CP (-23557), TM4SF18 (+88149)"
chr3_148963390_148963409_enh-1043070_2	"CP (-23558), TM4SF18 (+88148)"
chr3_148963480_148963499_enh-1043070_3	"CP (-23648), TM4SF18 (+88058)"
chr3_148963486_148963505_enh-1043070_6	"CP (-23654), TM4SF18 (+88052)"
chr3_148963490_148963509_enh-1043070_4	"CP (-23658), TM4SF18 (+88048)"
chr3_148963500_148963519_enh-1043070_7	"CP (-23668), TM4SF18 (+88038)"
chr3_148964176_148964195_enh-1043070_5	"CP (-24344), TM4SF18 (+87362)"
chr3_148964259_148964278_enh-1043070_7	"CP (-24427), TM4SF18 (+87279)"
chr3_148964271_148964290_enh-1043070_4	"CP (-24439), TM4SF18 (+87267)"
chr3_148964305_148964324_enh-1043070_2	"CP (-24473), TM4SF18 (+87233)"
chr3_148964308_148964327_enh-1043070_1	"CP (-24476), TM4SF18 (+87230)"
chr3_148964309_148964328_enh-1043070_3	"CP (-24477), TM4SF18 (+87229)"
chr3_148964331_148964350_enh-1043070_6	"CP (-24499), TM4SF18 (+87207)"
chr3_148965926_148965945_enh-1043070_6	"CP (-26094), TM4SF18 (+85612)"
chr3_148965927_148965946_enh-1043070_3	"CP (-26095), TM4SF18 (+85611)"
chr3_148965976_148965995_enh-1043070_2	"CP (-26144), TM4SF18 (+85562)"
chr3_148965979_148965998_enh-1043070_5	"CP (-26147), TM4SF18 (+85559)"
chr3_148965981_148966000_enh-1043070_4	"CP (-26149), TM4SF18 (+85557)"
chr3_148966047_148966066_enh-1043070_1	"CP (-26215), TM4SF18 (+85491)"
chr3_148968539_148968558_enh-1043070_10	"CP (-28707), TM4SF18 (+82999)"
chr3_148968540_148968559_enh-1043070_9	"CP (-28708), TM4SF18 (+82998)"
chr3_148968548_148968567_enh-1043070_11	"CP (-28716), TM4SF18 (+82990)"
chr3_148968571_148968590_enh-1043070_2	"CP (-28739), TM4SF18 (+82967)"
chr3_148968572_148968591_enh-1043070_3	"CP (-28740), TM4SF18 (+82966)"
chr3_148968585_148968604_enh-1043070_4	"CP (-28753), TM4SF18 (+82953)"
chr3_148968586_148968605_enh-1043070_7	"CP (-28754), TM4SF18 (+82952)"
chr3_148968609_148968628_enh-1043070_8	"CP (-28777), TM4SF18 (+82929)"
chr3_148968636_148968655_enh-1043070_6	"CP (-28804), TM4SF18 (+82902)"
chr3_148968649_148968668_enh-1043070_5	"CP (-28817), TM4SF18 (+82889)"
chr3_148968693_148968712_enh-1043070_1	"CP (-28861), TM4SF18 (+82845)"
chr3_15397886_15397905_enh-1040218_9	"EAF1 (-70966), SH3BP5 (-23760)"
chr3_15397889_15397908_enh-1040218_10	"EAF1 (-70963), SH3BP5 (-23763)"
chr3_15397892_15397911_enh-1040218_2	"EAF1 (-70960), SH3BP5 (-23766)"
chr3_15397893_15397912_enh-1040218_1	"EAF1 (-70959), SH3BP5 (-23767)"
chr3_15397893_15397912_enh-1040218_11	"EAF1 (-70959), SH3BP5 (-23767)"
chr3_15397896_15397915_enh-1040218_16	"EAF1 (-70956), SH3BP5 (-23770)"
chr3_15397898_15397917_enh-1040218_23	"EAF1 (-70954), SH3BP5 (-23772)"
chr3_15397899_15397918_enh-1040218_15	"EAF1 (-70953), SH3BP5 (-23773)"
chr3_15397911_15397930_enh-1040218_5	"EAF1 (-70941), SH3BP5 (-23785)"
chr3_15397912_15397931_enh-1040218_13	"EAF1 (-70940), SH3BP5 (-23786)"
chr3_15397918_15397937_enh-1040218_8	"EAF1 (-70934), SH3BP5 (-23792)"
chr3_15397924_15397943_enh-1040218_22	"EAF1 (-70928), SH3BP5 (-23798)"
chr3_15397925_15397944_enh-1040218_18	"EAF1 (-70927), SH3BP5 (-23799)"
chr3_15397969_15397988_enh-1040218_20	"EAF1 (-70883), SH3BP5 (-23843)"
chr3_15397984_15398003_enh-1040218_4	"EAF1 (-70868), SH3BP5 (-23858)"
chr3_15397986_15398005_enh-1040218_6	"EAF1 (-70866), SH3BP5 (-23860)"
chr3_15397995_15398014_enh-1040218_21	"EAF1 (-70857), SH3BP5 (-23869)"
chr3_15398009_15398028_enh-1040218_24	"EAF1 (-70843), SH3BP5 (-23883)"
chr3_15398025_15398044_enh-1040218_14	"EAF1 (-70827), SH3BP5 (-23899)"
chr3_15398030_15398049_enh-1040218_7	"EAF1 (-70822), SH3BP5 (-23904)"
chr3_15398031_15398050_enh-1040218_12	"EAF1 (-70821), SH3BP5 (-23905)"
chr3_15398034_15398053_enh-1040218_17	"EAF1 (-70818), SH3BP5 (-23908)"
chr3_15398037_15398056_enh-1040218_19	"EAF1 (-70815), SH3BP5 (-23911)"
chr3_15398042_15398061_enh-1040218_3	"EAF1 (-70810), SH3BP5 (-23916)"
chr3_15398054_15398073_enh-1040218_8	"EAF1 (-70798), SH3BP5 (-23928)"
chr3_15398055_15398074_enh-1040218_3	"EAF1 (-70797), SH3BP5 (-23929)"
chr3_15398062_15398081_enh-1040218_13	"EAF1 (-70790), SH3BP5 (-23936)"
chr3_15398063_15398082_enh-1040218_7	"EAF1 (-70789), SH3BP5 (-23937)"
chr3_15398069_15398088_enh-1040218_14	"EAF1 (-70783), SH3BP5 (-23943)"
chr3_15398075_15398094_enh-1040218_17	"EAF1 (-70777), SH3BP5 (-23949)"
chr3_15398076_15398095_enh-1040218_5	"EAF1 (-70776), SH3BP5 (-23950)"
chr3_15398092_15398111_enh-1040218_11	"EAF1 (-70760), SH3BP5 (-23966)"
chr3_15398103_15398122_enh-1040218_19	"EAF1 (-70749), SH3BP5 (-23977)"
chr3_15398109_15398128_enh-1040218_18	"EAF1 (-70743), SH3BP5 (-23983)"
chr3_15398110_15398129_enh-1040218_19	"EAF1 (-70742), SH3BP5 (-23984)"
chr3_15398111_15398130_enh-1040218_21	"EAF1 (-70741), SH3BP5 (-23985)"
chr3_15398111_15398130_enh-1040218_6	"EAF1 (-70741), SH3BP5 (-23985)"
chr3_15398112_15398131_enh-1040218_15	"EAF1 (-70740), SH3BP5 (-23986)"
chr3_15398112_15398131_enh-1040218_17	"EAF1 (-70740), SH3BP5 (-23986)"
chr3_15398116_15398135_enh-1040218_2	"EAF1 (-70736), SH3BP5 (-23990)"
chr3_15398123_15398142_enh-1040218_1	"EAF1 (-70729), SH3BP5 (-23997)"
chr3_15398136_15398155_enh-1040218_4	"EAF1 (-70716), SH3BP5 (-24010)"
chr3_15398140_15398159_enh-1040218_7	"EAF1 (-70712), SH3BP5 (-24014)"
chr3_15398153_15398172_enh-1040218_20	"EAF1 (-70699), SH3BP5 (-24027)"
chr3_15398154_15398173_enh-1040218_3	"EAF1 (-70698), SH3BP5 (-24028)"
chr3_15398155_15398174_enh-1040218_35	"EAF1 (-70697), SH3BP5 (-24029)"
chr3_15398164_15398183_enh-1040218_29	"EAF1 (-70688), SH3BP5 (-24038)"
chr3_15398165_15398184_enh-1040218_5	"EAF1 (-70687), SH3BP5 (-24039)"
chr3_15398173_15398192_enh-1040218_27	"EAF1 (-70679), SH3BP5 (-24047)"
chr3_15398179_15398198_enh-1040218_26	"EAF1 (-70673), SH3BP5 (-24053)"
chr3_15398189_15398208_enh-1040218_14	"EAF1 (-70663), SH3BP5 (-24063)"
chr3_15398190_15398209_enh-1040218_9	"EAF1 (-70662), SH3BP5 (-24064)"
chr3_15398191_15398210_enh-1040218_10	"EAF1 (-70661), SH3BP5 (-24065)"
chr3_15398192_15398211_enh-1040218_25	"EAF1 (-70660), SH3BP5 (-24066)"
chr3_15398200_15398219_enh-1040218_22	"EAF1 (-70652), SH3BP5 (-24074)"
chr3_172332684_172332703_enh-1043580_3	"TNFSF10 (-91397), NCEH1 (+96314)"
chr3_172332696_172332715_enh-1043580_2	"TNFSF10 (-91409), NCEH1 (+96302)"
chr3_172332761_172332780_enh-1043580_1	"TNFSF10 (-91474), NCEH1 (+96237)"
chr3_172332969_172332988_enh-1043580_7	"TNFSF10 (-91682), NCEH1 (+96029)"
chr3_172332974_172332993_enh-1043580_10	"TNFSF10 (-91687), NCEH1 (+96024)"
chr3_172333002_172333021_enh-1043580_1	"TNFSF10 (-91715), NCEH1 (+95996)"
chr3_172333003_172333022_enh-1043580_4	"TNFSF10 (-91716), NCEH1 (+95995)"
chr3_172333004_172333023_enh-1043580_2	"TNFSF10 (-91717), NCEH1 (+95994)"
chr3_172333012_172333031_enh-1043580_3	"TNFSF10 (-91725), NCEH1 (+95986)"
chr3_172333013_172333032_enh-1043580_6	"TNFSF10 (-91726), NCEH1 (+95985)"
chr3_172333049_172333068_enh-1043580_5	"TNFSF10 (-91762), NCEH1 (+95949)"
chr3_172333050_172333069_enh-1043580_8	"TNFSF10 (-91763), NCEH1 (+95948)"
chr3_172333055_172333074_enh-1043580_9	"TNFSF10 (-91768), NCEH1 (+95943)"
chr3_172333429_172333448_enh-1043580_1	"TNFSF10 (-92142), NCEH1 (+95569)"
chr3_172333430_172333449_enh-1043580_3	"TNFSF10 (-92143), NCEH1 (+95568)"
chr3_172333431_172333450_enh-1043580_2	"TNFSF10 (-92144), NCEH1 (+95567)"
chr3_172333961_172333980_enh-1043580_1	"TNFSF10 (-92674), NCEH1 (+95037)"
chr3_172334876_172334895_enh-1043580_14	"TNFSF10 (-93589), NCEH1 (+94122)"
chr3_172334887_172334906_enh-1043580_6	"TNFSF10 (-93600), NCEH1 (+94111)"
chr3_172334903_172334922_enh-1043580_3	"TNFSF10 (-93616), NCEH1 (+94095)"
chr3_172334907_172334926_enh-1043580_11	"TNFSF10 (-93620), NCEH1 (+94091)"
chr3_172334908_172334927_enh-1043580_9	"TNFSF10 (-93621), NCEH1 (+94090)"
chr3_172334909_172334928_enh-1043580_10	"TNFSF10 (-93622), NCEH1 (+94089)"
chr3_172334935_172334954_enh-1043580_16	"TNFSF10 (-93648), NCEH1 (+94063)"
chr3_172334946_172334965_enh-1043580_13	"TNFSF10 (-93659), NCEH1 (+94052)"
chr3_172334972_172334991_enh-1043580_7	"TNFSF10 (-93685), NCEH1 (+94026)"
chr3_172334973_172334992_enh-1043580_4	"TNFSF10 (-93686), NCEH1 (+94025)"
chr3_172334977_172334996_enh-1043580_5	"TNFSF10 (-93690), NCEH1 (+94021)"
chr3_172334983_172335002_enh-1043580_12	"TNFSF10 (-93696), NCEH1 (+94015)"
chr3_172335011_172335030_enh-1043580_2	"TNFSF10 (-93724), NCEH1 (+93987)"
chr3_172335013_172335032_enh-1043580_8	"TNFSF10 (-93726), NCEH1 (+93985)"
chr3_172335025_172335044_enh-1043580_15	"TNFSF10 (-93738), NCEH1 (+93973)"
chr3_172335034_172335053_enh-1043580_1	"TNFSF10 (-93747), NCEH1 (+93964)"
chr3_172335055_172335074_enh-1043580_2	"TNFSF10 (-93768), NCEH1 (+93943)"
chr3_172337692_172337711_enh-1043580_5	"TNFSF10 (-96405), NCEH1 (+91306)"
chr3_172337705_172337724_enh-1043580_11	"TNFSF10 (-96418), NCEH1 (+91293)"
chr3_172337754_172337773_enh-1043580_12	"TNFSF10 (-96467), NCEH1 (+91244)"
chr3_172337758_172337777_enh-1043580_10	"TNFSF10 (-96471), NCEH1 (+91240)"
chr3_172337759_172337778_enh-1043580_9	"TNFSF10 (-96472), NCEH1 (+91239)"
chr3_172337795_172337814_enh-1043580_2	"TNFSF10 (-96508), NCEH1 (+91203)"
chr3_172337803_172337822_enh-1043580_4	"TNFSF10 (-96516), NCEH1 (+91195)"
chr3_172337804_172337823_enh-1043580_6	"TNFSF10 (-96517), NCEH1 (+91194)"
chr3_172337829_172337848_enh-1043580_3	"TNFSF10 (-96542), NCEH1 (+91169)"
chr3_172337830_172337849_enh-1043580_1	"TNFSF10 (-96543), NCEH1 (+91168)"
chr3_172337841_172337860_enh-1043580_7	"TNFSF10 (-96554), NCEH1 (+91157)"
chr3_172337848_172337867_enh-1043580_8	"TNFSF10 (-96561), NCEH1 (+91150)"
chr3_172340526_172340545_enh-1043580_4	"TNFSF10 (-99239), NCEH1 (+88472)"
chr3_172340588_172340607_enh-1043580_1	"TNFSF10 (-99301), NCEH1 (+88410)"
chr3_172340592_172340611_enh-1043580_2	"TNFSF10 (-99305), NCEH1 (+88406)"
chr3_172340639_172340658_enh-1043580_3	"TNFSF10 (-99352), NCEH1 (+88359)"
chr3_172340764_172340783_enh-1043580_1	"TNFSF10 (-99477), NCEH1 (+88234)"
chr3_172340783_172340802_enh-1043580_2	"TNFSF10 (-99496), NCEH1 (+88215)"
chr3_172340798_172340817_enh-1043580_3	"TNFSF10 (-99511), NCEH1 (+88200)"
chr3_172345071_172345090_enh-1043580_1	"TNFSF10 (-103784), NCEH1 (+83927)"
chr3_172345459_172345478_enh-1043580_1	"TNFSF10 (-104172), NCEH1 (+83539)"
chr3_179148539_179148558_enh-1043737_5	"GNB4 (+20829), MFN1 (+83069)"
chr3_179148544_179148563_enh-1043737_4	"GNB4 (+20824), MFN1 (+83074)"
chr3_179148545_179148564_enh-1043737_3	"GNB4 (+20823), MFN1 (+83075)"
chr3_179148548_179148567_enh-1043737_2	"GNB4 (+20820), MFN1 (+83078)"
chr3_179148592_179148611_enh-1043737_1	"GNB4 (+20776), MFN1 (+83122)"
chr3_179149377_179149396_enh-1043737_5	"GNB4 (+19991), MFN1 (+83907)"
chr3_179149390_179149409_enh-1043737_6	"GNB4 (+19978), MFN1 (+83920)"
chr3_179149437_179149456_enh-1043737_2	"GNB4 (+19931), MFN1 (+83967)"
chr3_179149457_179149476_enh-1043737_4	"GNB4 (+19911), MFN1 (+83987)"
chr3_179149473_179149492_enh-1043737_1	"GNB4 (+19895), MFN1 (+84003)"
chr3_179149476_179149495_enh-1043737_3	"GNB4 (+19892), MFN1 (+84006)"
chr3_179150455_179150474_enh-1043737_5	"GNB4 (+18913), MFN1 (+84985)"
chr3_179150482_179150501_enh-1043737_3	"GNB4 (+18886), MFN1 (+85012)"
chr3_179150497_179150516_enh-1043737_6	"GNB4 (+18871), MFN1 (+85027)"
chr3_179150512_179150531_enh-1043737_1	"GNB4 (+18856), MFN1 (+85042)"
chr3_179150513_179150532_enh-1043737_4	"GNB4 (+18855), MFN1 (+85043)"
chr3_179150522_179150541_enh-1043737_2	"GNB4 (+18846), MFN1 (+85052)"
chr3_179150737_179150756_enh-1043737_8	"GNB4 (+18631), MFN1 (+85267)"
chr3_179150740_179150759_enh-1043737_2	"GNB4 (+18628), MFN1 (+85270)"
chr3_179150752_179150771_enh-1043737_6	"GNB4 (+18616), MFN1 (+85282)"
chr3_179150753_179150772_enh-1043737_4	"GNB4 (+18615), MFN1 (+85283)"
chr3_179150755_179150774_enh-1043737_5	"GNB4 (+18613), MFN1 (+85285)"
chr3_179150756_179150775_enh-1043737_1	"GNB4 (+18612), MFN1 (+85286)"
chr3_179150770_179150789_enh-1043737_3	"GNB4 (+18598), MFN1 (+85300)"
chr3_179150825_179150844_enh-1043737_7	"GNB4 (+18543), MFN1 (+85355)"
chr3_179150888_179150907_enh-1043737_9	"GNB4 (+18480), MFN1 (+85418)"
chr3_179154730_179154749_enh-1043737_5	"GNB4 (+14638), MFN1 (+89260)"
chr3_179154733_179154752_enh-1043737_1	"GNB4 (+14635), MFN1 (+89263)"
chr3_179154737_179154756_enh-1043737_2	"GNB4 (+14631), MFN1 (+89267)"
chr3_179154737_179154756_enh-1043737_3	"GNB4 (+14631), MFN1 (+89267)"
chr3_179154793_179154812_enh-1043737_6	"GNB4 (+14575), MFN1 (+89323)"
chr3_179154891_179154910_enh-1043737_4	"GNB4 (+14477), MFN1 (+89421)"
chr3_179154899_179154918_enh-1043737_7	"GNB4 (+14469), MFN1 (+89429)"
chr3_179156402_179156421_enh-1043737_11	"GNB4 (+12966), MFN1 (+90932)"
chr3_179156412_179156431_enh-1043737_9	"GNB4 (+12956), MFN1 (+90942)"
chr3_179156439_179156458_enh-1043737_4	"GNB4 (+12929), MFN1 (+90969)"
chr3_179156445_179156464_enh-1043737_8	"GNB4 (+12923), MFN1 (+90975)"
chr3_179156452_179156471_enh-1043737_2	"GNB4 (+12916), MFN1 (+90982)"
chr3_179156457_179156476_enh-1043737_10	"GNB4 (+12911), MFN1 (+90987)"
chr3_179156463_179156482_enh-1043737_7	"GNB4 (+12905), MFN1 (+90993)"
chr3_179156526_179156545_enh-1043737_12	"GNB4 (+12842), MFN1 (+91056)"
chr3_179156541_179156560_enh-1043737_6	"GNB4 (+12827), MFN1 (+91071)"
chr3_179156542_179156561_enh-1043737_3	"GNB4 (+12826), MFN1 (+91072)"
chr3_179156543_179156562_enh-1043737_5	"GNB4 (+12825), MFN1 (+91073)"
chr3_179156544_179156563_enh-1043737_1	"GNB4 (+12824), MFN1 (+91074)"
chr3_179156707_179156726_enh-1043737_8	"GNB4 (+12661), MFN1 (+91237)"
chr3_179156708_179156727_enh-1043737_4	"GNB4 (+12660), MFN1 (+91238)"
chr3_179156709_179156728_enh-1043737_6	"GNB4 (+12659), MFN1 (+91239)"
chr3_179156714_179156733_enh-1043737_7	"GNB4 (+12654), MFN1 (+91244)"
chr3_179156722_179156741_enh-1043737_2	"GNB4 (+12646), MFN1 (+91252)"
chr3_179156723_179156742_enh-1043737_5	"GNB4 (+12645), MFN1 (+91253)"
chr3_179156726_179156745_enh-1043737_3	"GNB4 (+12642), MFN1 (+91256)"
chr3_179156733_179156752_enh-1043737_1	"GNB4 (+12635), MFN1 (+91263)"
chr3_179156997_179157016_enh-1043737_2	"GNB4 (+12371), MFN1 (+91527)"
chr3_179157000_179157019_enh-1043737_1	"GNB4 (+12368), MFN1 (+91530)"
chr3_185617981_185618000_enh-1043865_16	"IGF2BP2 (-75147), TRA2B (+37933)"
chr3_185618004_185618023_enh-1043865_5	"IGF2BP2 (-75170), TRA2B (+37910)"
chr3_185618022_185618041_enh-1043865_2	"IGF2BP2 (-75188), TRA2B (+37892)"
chr3_185618053_185618072_enh-1043865_12	"IGF2BP2 (-75219), TRA2B (+37861)"
chr3_185618065_185618084_enh-1043865_9	"IGF2BP2 (-75231), TRA2B (+37849)"
chr3_185618066_185618085_enh-1043865_11	"IGF2BP2 (-75232), TRA2B (+37848)"
chr3_185618067_185618086_enh-1043865_3	"IGF2BP2 (-75233), TRA2B (+37847)"
chr3_185618077_185618096_enh-1043865_8	"IGF2BP2 (-75243), TRA2B (+37837)"
chr3_185618083_185618102_enh-1043865_13	"IGF2BP2 (-75249), TRA2B (+37831)"
chr3_185618096_185618115_enh-1043865_10	"IGF2BP2 (-75262), TRA2B (+37818)"
chr3_185618103_185618122_enh-1043865_1	"IGF2BP2 (-75269), TRA2B (+37811)"
chr3_185618112_185618131_enh-1043865_6	"IGF2BP2 (-75278), TRA2B (+37802)"
chr3_185618128_185618147_enh-1043865_7	"IGF2BP2 (-75294), TRA2B (+37786)"
chr3_185618135_185618154_enh-1043865_4	"IGF2BP2 (-75301), TRA2B (+37779)"
chr3_185618142_185618161_enh-1043865_14	"IGF2BP2 (-75308), TRA2B (+37772)"
chr3_185618151_185618170_enh-1043865_17	"IGF2BP2 (-75317), TRA2B (+37763)"
chr3_185618152_185618171_enh-1043865_15	"IGF2BP2 (-75318), TRA2B (+37762)"
chr3_185618908_185618927_enh-1043865_1	"IGF2BP2 (-76074), TRA2B (+37006)"
chr3_187431733_187431752_enh-1043946_13	"RTP2 (-11398), BCL6 (+31772)"
chr3_187431750_187431769_enh-1043946_8	"RTP2 (-11415), BCL6 (+31755)"
chr3_187431772_187431791_enh-1043946_12	"RTP2 (-11437), BCL6 (+31733)"
chr3_187431786_187431805_enh-1043946_9	"RTP2 (-11451), BCL6 (+31719)"
chr3_187431793_187431812_enh-1043946_15	"RTP2 (-11458), BCL6 (+31712)"
chr3_187431804_187431823_enh-1043946_14	"RTP2 (-11469), BCL6 (+31701)"
chr3_187431823_187431842_enh-1043946_2	"RTP2 (-11488), BCL6 (+31682)"
chr3_187431827_187431846_enh-1043946_3	"RTP2 (-11492), BCL6 (+31678)"
chr3_187431828_187431847_enh-1043946_5	"RTP2 (-11493), BCL6 (+31677)"
chr3_187431833_187431852_enh-1043946_10	"RTP2 (-11498), BCL6 (+31672)"
chr3_187431833_187431852_enh-1043946_11	"RTP2 (-11498), BCL6 (+31672)"
chr3_187431834_187431853_enh-1043946_6	"RTP2 (-11499), BCL6 (+31671)"
chr3_187431841_187431860_enh-1043946_7	"RTP2 (-11506), BCL6 (+31664)"
chr3_187431888_187431907_enh-1043946_4	"RTP2 (-11553), BCL6 (+31617)"
chr3_187431895_187431914_enh-1043946_1	"RTP2 (-11560), BCL6 (+31610)"
chr3_187431928_187431947_enh-1043946_7	"RTP2 (-11593), BCL6 (+31577)"
chr3_187431938_187431957_enh-1043946_10	"RTP2 (-11603), BCL6 (+31567)"
chr3_187431944_187431963_enh-1043946_14	"RTP2 (-11609), BCL6 (+31561)"
chr3_187431945_187431964_enh-1043946_11	"RTP2 (-11610), BCL6 (+31560)"
chr3_187432018_187432037_enh-1043946_19	"RTP2 (-11683), BCL6 (+31487)"
chr3_187432019_187432038_enh-1043946_16	"RTP2 (-11684), BCL6 (+31486)"
chr3_187432020_187432039_enh-1043946_15	"RTP2 (-11685), BCL6 (+31485)"
chr3_187432024_187432043_enh-1043946_17	"RTP2 (-11689), BCL6 (+31481)"
chr3_187432024_187432043_enh-1043946_18	"RTP2 (-11689), BCL6 (+31481)"
chr3_187432030_187432049_enh-1043946_4	"RTP2 (-11695), BCL6 (+31475)"
chr3_187432031_187432050_enh-1043946_9	"RTP2 (-11696), BCL6 (+31474)"
chr3_187432053_187432072_enh-1043946_6	"RTP2 (-11718), BCL6 (+31452)"
chr3_187432062_187432081_enh-1043946_2	"RTP2 (-11727), BCL6 (+31443)"
chr3_187432063_187432082_enh-1043946_5	"RTP2 (-11728), BCL6 (+31442)"
chr3_187432081_187432100_enh-1043946_1	"RTP2 (-11746), BCL6 (+31424)"
chr3_187432082_187432101_enh-1043946_12	"RTP2 (-11747), BCL6 (+31423)"
chr3_187432083_187432102_enh-1043946_3	"RTP2 (-11748), BCL6 (+31422)"
chr3_187432084_187432103_enh-1043946_8	"RTP2 (-11749), BCL6 (+31421)"
chr3_187432088_187432107_enh-1043946_13	"RTP2 (-11753), BCL6 (+31417)"
chr3_187432376_187432395_enh-1043946_10	"RTP2 (-12041), BCL6 (+31129)"
chr3_187432401_187432420_enh-1043946_7	"RTP2 (-12066), BCL6 (+31104)"
chr3_187432406_187432425_enh-1043946_15	"RTP2 (-12071), BCL6 (+31099)"
chr3_187432407_187432426_enh-1043946_11	"RTP2 (-12072), BCL6 (+31098)"
chr3_187432413_187432432_enh-1043946_12	"RTP2 (-12078), BCL6 (+31092)"
chr3_187432416_187432435_enh-1043946_16	"RTP2 (-12081), BCL6 (+31089)"
chr3_187432431_187432450_enh-1043946_1	"RTP2 (-12096), BCL6 (+31074)"
chr3_187432441_187432460_enh-1043946_14	"RTP2 (-12106), BCL6 (+31064)"
chr3_187432442_187432461_enh-1043946_3	"RTP2 (-12107), BCL6 (+31063)"
chr3_187432461_187432480_enh-1043946_9	"RTP2 (-12126), BCL6 (+31044)"
chr3_187432469_187432488_enh-1043946_5	"RTP2 (-12134), BCL6 (+31036)"
chr3_187432484_187432503_enh-1043946_6	"RTP2 (-12149), BCL6 (+31021)"
chr3_187432489_187432508_enh-1043946_2	"RTP2 (-12154), BCL6 (+31016)"
chr3_187432506_187432525_enh-1043946_4	"RTP2 (-12171), BCL6 (+30999)"
chr3_187432510_187432529_enh-1043946_8	"RTP2 (-12175), BCL6 (+30995)"
chr3_187432521_187432540_enh-1043946_17	"RTP2 (-12186), BCL6 (+30984)"
chr3_187432522_187432541_enh-1043946_13	"RTP2 (-12187), BCL6 (+30983)"
chr3_187432530_187432549_enh-1043946_19	"RTP2 (-12195), BCL6 (+30975)"
chr3_187432535_187432554_enh-1043946_20	"RTP2 (-12200), BCL6 (+30970)"
chr3_187432542_187432561_enh-1043946_18	"RTP2 (-12207), BCL6 (+30963)"
chr3_190292393_190292412_enh-1044115_2	"IL1RAP (+60512), GMNC (+288001)"
chr3_190292414_190292433_enh-1044115_1	"IL1RAP (+60533), GMNC (+287980)"
chr3_190292415_190292434_enh-1044115_4	"IL1RAP (+60534), GMNC (+287979)"
chr3_190292459_190292478_enh-1044115_7	"IL1RAP (+60578), GMNC (+287935)"
chr3_190292461_190292480_enh-1044115_3	"IL1RAP (+60580), GMNC (+287933)"
chr3_190292497_190292516_enh-1044115_5	"IL1RAP (+60616), GMNC (+287897)"
chr3_190292526_190292545_enh-1044115_6	"IL1RAP (+60645), GMNC (+287868)"
chr3_190292527_190292546_enh-1044115_9	"IL1RAP (+60646), GMNC (+287867)"
chr3_190292529_190292548_enh-1044115_8	"IL1RAP (+60648), GMNC (+287865)"
